primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
21211,[''],[''],21211/iNat946486.ogg,iNat,0.0,train_audio_clear/21211/iNat946486.ogg,4.1042,-52.6225,Allobates femoralis,Spotted-thighed Poison Frog,Guillaume Delaitre,cc-by 4.0
21211,[''],[''],21211/iNat986383.ogg,iNat,0.0,train_audio_clear/21211/iNat986383.ogg,4.864,-52.3619,Allobates femoralis,Spotted-thighed Poison Frog,Unknown,cc-by-nc 4.0
21211,[''],[''],21211/iNat998468.ogg,iNat,0.0,train_audio_clear/21211/iNat998468.ogg,4.8595,-52.3486,Allobates femoralis,Spotted-thighed Poison Frog,Guillaume Delaitre,cc-by 4.0
22333,[''],['advertisement call'],22333/XC890507.ogg,XC,5.0,train_audio_clear/22333/XC890507.ogg,12.1205,-68.9658,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Chris Harrison,cc-by-nc-sa 4.0
22333,[''],['territorial call'],22333/XC894982.ogg,XC,4.0,train_audio_clear/22333/XC894982.ogg,12.1187,-68.2912,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Baudewijn Odé,cc-by-nc-sa 4.0
22333,[''],[''],22333/XC913746.ogg,XC,3.0,train_audio_clear/22333/XC913746.ogg,4.9122,-52.2701,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Delaitre guillaume,cc-by-nc-sa 4.0
22333,[''],[''],22333/XC949880.ogg,XC,4.0,train_audio_clear/22333/XC949880.ogg,5.3459,-72.4262,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Laura Sanabria,cc-by-nc-sa 4.0
22333,[''],[''],22333/iNat1005729.ogg,iNat,0.0,train_audio_clear/22333/iNat1005729.ogg,4.87,-52.3162,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Julien Piolain,cc-by-nc 4.0
22333,[''],[''],22333/iNat1008712.ogg,iNat,0.0,train_audio_clear/22333/iNat1008712.ogg,4.945,-52.3173,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat1155704.ogg,iNat,0.0,train_audio_clear/22333/iNat1155704.ogg,18.411,-77.1054,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat1208354.ogg,iNat,0.0,train_audio_clear/22333/iNat1208354.ogg,10.1846,-68.0075,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Carlos A. Padrón P.,cc-by-sa 4.0
22333,[''],[''],22333/iNat1236061.ogg,iNat,0.0,train_audio_clear/22333/iNat1236061.ogg,3.4762,-76.5298,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Clément Aubert,cc-by-nc 4.0
22333,[''],[''],22333/iNat1237389.ogg,iNat,0.0,train_audio_clear/22333/iNat1237389.ogg,3.4576,-76.5359,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Carrie Seltzer,cc-by 4.0
22333,[''],[''],22333/iNat1237907.ogg,iNat,0.0,train_audio_clear/22333/iNat1237907.ogg,3.4499,-76.5392,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Zane Libke,cc-by-nc 4.0
22333,[''],[''],22333/iNat1239167.ogg,iNat,0.0,train_audio_clear/22333/iNat1239167.ogg,3.4574,-76.5357,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Rebecca Johnson,cc-by 4.0
22333,[''],[''],22333/iNat1241231.ogg,iNat,0.0,train_audio_clear/22333/iNat1241231.ogg,3.4493,-76.5425,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Cheng-Tao Lin,cc-by 4.0
22333,[''],[''],22333/iNat1245802.ogg,iNat,0.0,train_audio_clear/22333/iNat1245802.ogg,6.8169,-58.0763,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Avery Bartels,cc-by-nc 4.0
22333,[''],[''],22333/iNat1273155.ogg,iNat,0.0,train_audio_clear/22333/iNat1273155.ogg,3.2741,-76.5146,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat1274792.ogg,iNat,0.0,train_audio_clear/22333/iNat1274792.ogg,14.5522,-61.0536,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Nathan Earley,cc-by-nc 4.0
22333,[''],[''],22333/iNat144601.ogg,iNat,0.0,train_audio_clear/22333/iNat144601.ogg,17.1699,-61.8015,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Michael Friedman,cc-by-nc 4.0
22333,[''],[''],22333/iNat150110.ogg,iNat,0.0,train_audio_clear/22333/iNat150110.ogg,10.6505,-61.4068,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat233716.ogg,iNat,0.0,train_audio_clear/22333/iNat233716.ogg,7.0205,-73.07,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat255294.ogg,iNat,0.0,train_audio_clear/22333/iNat255294.ogg,10.661,-61.5171,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Sinead Stewart,cc-by-nc 4.0
22333,[''],[''],22333/iNat292304.ogg,iNat,0.0,train_audio_clear/22333/iNat292304.ogg,10.4803,-66.7944,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Rafael Gianni-Zurita,cc-by-nc 4.0
22333,[''],[''],22333/iNat332150.ogg,iNat,0.0,train_audio_clear/22333/iNat332150.ogg,10.611,-61.3001,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Michelle Cazabon-Mannette,cc-by-nc-sa 4.0
22333,[''],[''],22333/iNat344525.ogg,iNat,0.0,train_audio_clear/22333/iNat344525.ogg,12.0867,-68.898,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Sofía Pastor Parajeles,cc-by-nc 4.0
22333,[''],[''],22333/iNat34849.ogg,iNat,0.0,train_audio_clear/22333/iNat34849.ogg,18.5226,-77.8579,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,J. Burke Korol,cc-by-nc 4.0
22333,[''],[''],22333/iNat503234.ogg,iNat,0.0,train_audio_clear/22333/iNat503234.ogg,18.5239,-77.8343,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Eric Knight,cc-by 4.0
22333,[''],[''],22333/iNat516995.ogg,iNat,0.0,train_audio_clear/22333/iNat516995.ogg,3.3419,-76.5306,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Zulma Correa Bernal,cc-by-nc 4.0
22333,[''],[''],22333/iNat52742.ogg,iNat,0.0,train_audio_clear/22333/iNat52742.ogg,6.2386,-75.6059,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat530453.ogg,iNat,0.0,train_audio_clear/22333/iNat530453.ogg,6.175,-75.5744,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat532306.ogg,iNat,0.0,train_audio_clear/22333/iNat532306.ogg,4.9458,-52.304,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat53679.ogg,iNat,0.0,train_audio_clear/22333/iNat53679.ogg,13.242,-59.6443,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Don Loarie,cc-by 4.0
22333,[''],[''],22333/iNat54095.ogg,iNat,0.0,train_audio_clear/22333/iNat54095.ogg,18.4463,-78.0529,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-0 4.0
22333,[''],[''],22333/iNat554680.ogg,iNat,0.0,train_audio_clear/22333/iNat554680.ogg,16.2782,-61.802,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat560488.ogg,iNat,0.0,train_audio_clear/22333/iNat560488.ogg,6.2414,-75.5958,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat575726.ogg,iNat,0.0,train_audio_clear/22333/iNat575726.ogg,12.0855,-68.8742,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat575727.ogg,iNat,0.0,train_audio_clear/22333/iNat575727.ogg,12.0855,-68.8742,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat576377.ogg,iNat,0.0,train_audio_clear/22333/iNat576377.ogg,13.8636,-61.053,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Kristof Zyskowski,cc-by 4.0
22333,[''],[''],22333/iNat578290.ogg,iNat,0.0,train_audio_clear/22333/iNat578290.ogg,12.0916,-68.9053,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Juan Carlos Caicedo Hernández,cc-by 4.0
22333,[''],[''],22333/iNat579714.ogg,iNat,0.0,train_audio_clear/22333/iNat579714.ogg,17.0763,-61.8873,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat585061.ogg,iNat,0.0,train_audio_clear/22333/iNat585061.ogg,14.09,-60.9583,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Zachary Tonzetich,cc-by-nc 4.0
22333,[''],[''],22333/iNat758022.ogg,iNat,0.0,train_audio_clear/22333/iNat758022.ogg,10.4819,-66.8416,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Pedro D. Vernet P.,cc-by-nc 4.0
22333,[''],[''],22333/iNat815140.ogg,iNat,0.0,train_audio_clear/22333/iNat815140.ogg,17.0994,-61.6921,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Mark Reed,cc-by 4.0
22333,[''],[''],22333/iNat867912.ogg,iNat,0.0,train_audio_clear/22333/iNat867912.ogg,3.6563,-76.5719,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Nicolás Baresch Uribe,cc-by 4.0
22333,[''],[''],22333/iNat894924.ogg,iNat,0.0,train_audio_clear/22333/iNat894924.ogg,13.821,-61.0493,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22333,[''],[''],22333/iNat943181.ogg,iNat,0.0,train_audio_clear/22333/iNat943181.ogg,12.1205,-68.9658,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Chris Harrison,cc-by-nc 4.0
22333,[''],[''],22333/iNat976527.ogg,iNat,0.0,train_audio_clear/22333/iNat976527.ogg,3.3684,-76.546,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Scott Harris,cc-by 4.0
22333,[''],[''],22333/iNat983570.ogg,iNat,0.0,train_audio_clear/22333/iNat983570.ogg,4.9122,-52.2696,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Guillaume Delaitre,cc-by 4.0
22333,[''],[''],22333/iNat987253.ogg,iNat,0.0,train_audio_clear/22333/iNat987253.ogg,4.9481,-52.3018,Eleutherodactylus johnstonei,Lesser Antillean whistling frog,Unknown,cc-by-nc 4.0
22973,[''],['flight call'],22973/XC167037.ogg,XC,4.0,train_audio_clear/22973/XC167037.ogg,3.8284,-67.902,Leptodactylus fuscus,Whistling Grass Frog,Ottavio Janni,cc-by-nc-sa 3.0
22973,[''],[''],22973/XC882793.ogg,XC,4.0,train_audio_clear/22973/XC882793.ogg,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882794.ogg,XC,4.0,train_audio_clear/22973/XC882794.ogg,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882795.ogg,XC,4.0,train_audio_clear/22973/XC882795.ogg,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882796.ogg,XC,4.0,train_audio_clear/22973/XC882796.ogg,5.803,-56.2046,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882797.ogg,XC,4.0,train_audio_clear/22973/XC882797.ogg,-3.1711,-60.1279,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],[''],22973/XC882798.ogg,XC,4.0,train_audio_clear/22973/XC882798.ogg,,,Leptodactylus fuscus,Whistling Grass Frog,M.S. Hoogmoed,cc-by 4.0
22973,[''],['advertisement call'],22973/XC892927.ogg,XC,5.0,train_audio_clear/22973/XC892927.ogg,11.1631,-60.827,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc-sa 4.0
22973,['compau'],"['advertisement call', 'chorus']",22973/XC892932.ogg,XC,4.5,train_audio_clear/22973/XC892932.ogg,10.6144,-61.2238,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc-sa 4.0
22973,[''],['uncertain'],22973/XC915924.ogg,XC,5.0,train_audio_clear/22973/XC915924.ogg,4.0744,-73.5829,Leptodactylus fuscus,Whistling Grass Frog,Sara L. Castro (Museo de Historia Natural Unillanos),cc-by-nc-sa 4.0
22973,[''],[''],22973/XC928991.ogg,XC,4.0,train_audio_clear/22973/XC928991.ogg,6.8064,-58.1452,Leptodactylus fuscus,Whistling Grass Frog,Augustin Bussac,cc-by-nc-sa 4.0
22973,[''],[''],22973/XC929100.ogg,XC,3.0,train_audio_clear/22973/XC929100.ogg,5.3779,-53.0008,Leptodactylus fuscus,Whistling Grass Frog,Augustin Bussac,cc-by-nc-sa 4.0
22973,[''],[''],22973/XC929101.ogg,XC,4.0,train_audio_clear/22973/XC929101.ogg,5.831,-55.2009,Leptodactylus fuscus,Whistling Grass Frog,Augustin Bussac,cc-by-nc-sa 4.0
22973,[''],[''],22973/iNat1099468.ogg,iNat,0.0,train_audio_clear/22973/iNat1099468.ogg,10.6602,-61.3567,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat1243033.ogg,iNat,0.0,train_audio_clear/22973/iNat1243033.ogg,-18.9993,-49.4617,Leptodactylus fuscus,Whistling Grass Frog,Felipe Andrade,cc-by-nc 4.0
22973,[''],[''],22973/iNat1243080.ogg,iNat,0.0,train_audio_clear/22973/iNat1243080.ogg,-18.9126,-50.6548,Leptodactylus fuscus,Whistling Grass Frog,Felipe Andrade,cc-by-nc 4.0
22973,[''],[''],22973/iNat1251026.ogg,iNat,0.0,train_audio_clear/22973/iNat1251026.ogg,7.738,-76.6982,Leptodactylus fuscus,Whistling Grass Frog,Felipe Barrera Ocampo,cc-by-nc 4.0
22973,[''],[''],22973/iNat1257590.ogg,iNat,0.0,train_audio_clear/22973/iNat1257590.ogg,-25.8576,-53.9757,Leptodactylus fuscus,Whistling Grass Frog,HUGO DAVID CAVERZASI,cc-by-nc 4.0
22973,[''],[''],22973/iNat154035.ogg,iNat,0.0,train_audio_clear/22973/iNat154035.ogg,-22.4093,-47.5421,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat157085.ogg,iNat,0.0,train_audio_clear/22973/iNat157085.ogg,-22.371,-47.5224,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat218912.ogg,iNat,0.0,train_audio_clear/22973/iNat218912.ogg,10.6531,-61.4196,Leptodactylus fuscus,Whistling Grass Frog,Dr M Chin Sue Min,cc-by-nc 4.0
22973,[''],[''],22973/iNat28425.ogg,iNat,0.0,train_audio_clear/22973/iNat28425.ogg,-29.5093,-55.6369,Leptodactylus fuscus,Whistling Grass Frog,João Gava Just,cc-by-nc 4.0
22973,[''],[''],22973/iNat287261.ogg,iNat,0.0,train_audio_clear/22973/iNat287261.ogg,10.6531,-61.4196,Leptodactylus fuscus,Whistling Grass Frog,Dr M Chin Sue Min,cc-by-nc 4.0
22973,[''],[''],22973/iNat28982.ogg,iNat,0.0,train_audio_clear/22973/iNat28982.ogg,10.6144,-61.2238,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc 4.0
22973,[''],[''],22973/iNat29017.ogg,iNat,0.0,train_audio_clear/22973/iNat29017.ogg,11.1631,-60.827,Leptodactylus fuscus,Whistling Grass Frog,Chris Harrison,cc-by-nc 4.0
22973,[''],[''],22973/iNat318716.ogg,iNat,0.0,train_audio_clear/22973/iNat318716.ogg,10.2052,-61.3103,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat326854.ogg,iNat,0.0,train_audio_clear/22973/iNat326854.ogg,-28.0679,-56.0338,Leptodactylus fuscus,Whistling Grass Frog,Guille Ivan Spajic,cc-by-nc 4.0
22973,[''],[''],22973/iNat326860.ogg,iNat,0.0,train_audio_clear/22973/iNat326860.ogg,-28.0681,-56.0338,Leptodactylus fuscus,Whistling Grass Frog,Guille Ivan Spajic,cc-by-nc 4.0
22973,[''],[''],22973/iNat326966.ogg,iNat,0.0,train_audio_clear/22973/iNat326966.ogg,-27.3788,-55.6436,Leptodactylus fuscus,Whistling Grass Frog,Guille Ivan Spajic,cc-by-nc 4.0
22973,[''],[''],22973/iNat327135.ogg,iNat,0.0,train_audio_clear/22973/iNat327135.ogg,7.2421,-76.4389,Leptodactylus fuscus,Whistling Grass Frog,Marley T. Gómez-Rincón,cc-by-nc 4.0
22973,[''],[''],22973/iNat331404.ogg,iNat,0.0,train_audio_clear/22973/iNat331404.ogg,-15.8263,-48.7697,Leptodactylus fuscus,Whistling Grass Frog,Laurent Quéno,cc-by-nc 4.0
22973,[''],[''],22973/iNat343840.ogg,iNat,0.0,train_audio_clear/22973/iNat343840.ogg,-2.4904,-44.2422,Leptodactylus fuscus,Whistling Grass Frog,Lucas C. Marinho,cc-by-nc 4.0
22973,[''],[''],22973/iNat348132.ogg,iNat,0.0,train_audio_clear/22973/iNat348132.ogg,-23.5476,-47.549,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat348440.ogg,iNat,0.0,train_audio_clear/22973/iNat348440.ogg,-23.5468,-47.549,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat348441.ogg,iNat,0.0,train_audio_clear/22973/iNat348441.ogg,-23.5468,-47.549,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat502463.ogg,iNat,0.0,train_audio_clear/22973/iNat502463.ogg,5.3545,-72.402,Leptodactylus fuscus,Whistling Grass Frog,Grupo Herpetos,cc-by-nc 4.0
22973,[''],[''],22973/iNat556448.ogg,iNat,0.0,train_audio_clear/22973/iNat556448.ogg,1.8762,-76.0516,Leptodactylus fuscus,Whistling Grass Frog,Jorge L. Peña,cc-by-nc 4.0
22973,[''],[''],22973/iNat576552.ogg,iNat,0.0,train_audio_clear/22973/iNat576552.ogg,-21.368,-47.3052,Leptodactylus fuscus,Whistling Grass Frog,Ademir Carosia,cc-by-nc 4.0
22973,[''],[''],22973/iNat581610.ogg,iNat,0.0,train_audio_clear/22973/iNat581610.ogg,-23.547,-47.5493,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat583590.ogg,iNat,0.0,train_audio_clear/22973/iNat583590.ogg,-23.4751,-48.6713,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat583591.ogg,iNat,0.0,train_audio_clear/22973/iNat583591.ogg,-23.4751,-48.6713,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat58920.ogg,iNat,0.0,train_audio_clear/22973/iNat58920.ogg,-3.083,-59.9812,Leptodactylus fuscus,Whistling Grass Frog,Arthur Gomes,cc-by-nc-sa 4.0
22973,[''],[''],22973/iNat599374.ogg,iNat,0.0,train_audio_clear/22973/iNat599374.ogg,-22.4151,-47.5773,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat599375.ogg,iNat,0.0,train_audio_clear/22973/iNat599375.ogg,-22.4151,-47.5773,Leptodactylus fuscus,Whistling Grass Frog,Carlos Otávio Gussoni,cc-by-nc 4.0
22973,[''],[''],22973/iNat630711.ogg,iNat,0.0,train_audio_clear/22973/iNat630711.ogg,4.2647,-74.8271,Leptodactylus fuscus,Whistling Grass Frog,Erick Nicolas Patino Acosta,cc-by-nc 4.0
22973,[''],[''],22973/iNat726873.ogg,iNat,0.0,train_audio_clear/22973/iNat726873.ogg,11.152,-60.7825,Leptodactylus fuscus,Whistling Grass Frog,Dr M Chin Sue Min,cc-by-nc 4.0
22973,[''],[''],22973/iNat839779.ogg,iNat,0.0,train_audio_clear/22973/iNat839779.ogg,-25.7876,-53.6448,Leptodactylus fuscus,Whistling Grass Frog,Rony Ristow,cc-by-nc 4.0
22973,[''],[''],22973/iNat859872.ogg,iNat,0.0,train_audio_clear/22973/iNat859872.ogg,-20.3016,-44.0975,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat870999.ogg,iNat,0.0,train_audio_clear/22973/iNat870999.ogg,-22.851,-45.2388,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22973,[''],[''],22973/iNat879832.ogg,iNat,0.0,train_audio_clear/22973/iNat879832.ogg,-20.7015,-41.0918,Leptodactylus fuscus,Whistling Grass Frog,Liu Idárraga Orozco,cc-by-nc 4.0
22973,[''],[''],22973/iNat879833.ogg,iNat,0.0,train_audio_clear/22973/iNat879833.ogg,-20.7015,-41.0918,Leptodactylus fuscus,Whistling Grass Frog,Liu Idárraga Orozco,cc-by-nc 4.0
22973,[''],[''],22973/iNat887102.ogg,iNat,0.0,train_audio_clear/22973/iNat887102.ogg,-23.5602,-46.7234,Leptodactylus fuscus,Whistling Grass Frog,Leonardo Breder Passalacqua,cc-by 4.0
22973,[''],[''],22973/iNat992788.ogg,iNat,0.0,train_audio_clear/22973/iNat992788.ogg,4.8238,-52.3673,Leptodactylus fuscus,Whistling Grass Frog,Unknown,cc-by-nc 4.0
22976,[''],['advertisement call'],22976/XC893971.ogg,XC,5.0,train_audio_clear/22976/XC893971.ogg,8.7193,-83.1649,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc-sa 4.0
22976,[''],['advertisement call'],22976/XC893972.ogg,XC,5.0,train_audio_clear/22976/XC893972.ogg,20.4215,-88.4714,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc-sa 4.0
22976,[''],['uncertain'],22976/XC935710.ogg,XC,4.0,train_audio_clear/22976/XC935710.ogg,,,Leptodactylus fragilis,Mexican White-lipped Frog,Francis Canto Jr,cc-by-nc-sa 4.0
22976,[''],[''],22976/iNat1022191.ogg,iNat,0.0,train_audio_clear/22976/iNat1022191.ogg,13.9587,-88.1323,Leptodactylus fragilis,Mexican White-lipped Frog,Melvin Bonilla,cc-by-nc 4.0
22976,[''],[''],22976/iNat103569.ogg,iNat,0.0,train_audio_clear/22976/iNat103569.ogg,21.1547,-89.6359,Leptodactylus fragilis,Mexican White-lipped Frog,Juan Cruzado Cortés,cc-by-nc-sa 4.0
22976,[''],[''],22976/iNat1109157.ogg,iNat,0.0,train_audio_clear/22976/iNat1109157.ogg,9.0492,-79.3018,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc 4.0
22976,[''],[''],22976/iNat1112338.ogg,iNat,0.0,train_audio_clear/22976/iNat1112338.ogg,9.1203,-79.6961,Leptodactylus fragilis,Mexican White-lipped Frog,Chris Harrison,cc-by-nc 4.0
22976,[''],[''],22976/iNat1190292.ogg,iNat,0.0,train_audio_clear/22976/iNat1190292.ogg,8.986,-79.5471,Leptodactylus fragilis,Mexican White-lipped Frog,Mabelin,cc-by-nc 4.0
22976,[''],[''],22976/iNat1192434.ogg,iNat,0.0,train_audio_clear/22976/iNat1192434.ogg,26.5727,-99.1118,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat1199997.ogg,iNat,0.0,train_audio_clear/22976/iNat1199997.ogg,9.1639,-79.5735,Leptodactylus fragilis,Mexican White-lipped Frog,Mabelin,cc-by-nc 4.0
22976,[''],[''],22976/iNat1208974.ogg,iNat,0.0,train_audio_clear/22976/iNat1208974.ogg,8.8977,-79.5816,Leptodactylus fragilis,Mexican White-lipped Frog,aurora,cc-by-nc 4.0
22976,[''],[''],22976/iNat1226844.ogg,iNat,0.0,train_audio_clear/22976/iNat1226844.ogg,12.5211,-81.7157,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat132256.ogg,iNat,0.0,train_audio_clear/22976/iNat132256.ogg,13.3007,-88.5523,Leptodactylus fragilis,Mexican White-lipped Frog,Nestor Herrera,cc-by-nc 4.0
22976,[''],[''],22976/iNat132257.ogg,iNat,0.0,train_audio_clear/22976/iNat132257.ogg,13.3006,-88.5524,Leptodactylus fragilis,Mexican White-lipped Frog,Nestor Herrera,cc-by-nc 4.0
22976,[''],[''],22976/iNat134883.ogg,iNat,0.0,train_audio_clear/22976/iNat134883.ogg,9.1205,-79.7038,Leptodactylus fragilis,Mexican White-lipped Frog,Hubert Szczygieł,cc-by-nc 4.0
22976,[''],[''],22976/iNat141097.ogg,iNat,0.0,train_audio_clear/22976/iNat141097.ogg,26.5035,-98.9858,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat141098.ogg,iNat,0.0,train_audio_clear/22976/iNat141098.ogg,26.4025,-98.826,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat141099.ogg,iNat,0.0,train_audio_clear/22976/iNat141099.ogg,26.4552,-98.8027,Leptodactylus fragilis,Mexican White-lipped Frog,Unknown,cc-by-nc 4.0
22976,[''],[''],22976/iNat222390.ogg,iNat,0.0,train_audio_clear/22976/iNat222390.ogg,21.0783,-89.6353,Leptodactylus fragilis,Mexican White-lipped Frog,Pedro E. Nahuat-Cervera,cc-by-nc 4.0
22976,[''],[''],22976/iNat226804.ogg,iNat,0.0,train_audio_clear/22976/iNat226804.ogg,9.3899,-84.146,Leptodactylus fragilis,Mexican White-lipped Frog,John Abrams,cc-by 4.0
22976,[''],[''],22976/iNat236359.ogg,iNat,0.0,train_audio_clear/22976/iNat236359.ogg,8.9133,-79.708,Leptodactylus fragilis,Mexican White-lipped Frog,ChristianT05,cc-by-nc 4.0
